#format: frame checksums
#version: 2
#hash: SHA256
#software: Lavf62.3.100
#tb 0: 1/30
#media_type 0: video
#codec_id 0: rawvideo
#dimensions 0: 1920x1080
#sar 0: 1/1
#stream#, dts,        pts, duration,     size, hash
0,         87,         87,        1,  3110400, a23280037bf027737a4c9a5348446e6550a40bbadf8381279f579f85975e576f
0,         88,         88,        1,  3110400, 54c077e5adedd1e55da049d741e08221696e765016410a25305a0430efc34e88
0,         89,         89,        1,  3110400, a2305553fe4afc1af0657b11db9c9d774752bdf3860c7348985c16b3c4b0a93b
0,         90,         90,        1,  3110400, 75fa8c51390b11f6ae88a0b562e6ee2aa1532a0566dbc9a530a9da35316ef1dc
0,         91,         91,        1,  3110400, c5b0bb1ce0363eb321acb412102d8c6d1b509d5b1cddd0715a98050bd2dd3dcd
0,         92,         92,        1,  3110400, 2005fd44895a17714556a5e88db3fca264acbd7d388267195b5cf142df8fb8f1
0,         93,         93,        1,  3110400, 1c92ba2427d5c6df44fa52ac08516d4a6d3dbf3cb49bddc7dc614d8f3c5251cd
0,         94,         94,        1,  3110400, 65089ddc5d825db7b1bd87c052486c2797f13130c2118131dbb732116329bc2e
0,         95,         95,        1,  3110400, 62f592d7c8550bab639f02ab575a8fb2a4d0b662aede8ceeca4598c2f10762bd
0,         96,         96,        1,  3110400, a75a60d0b391f03a41732894e89ba1c38270a1a4ea7050d11ff857085f19e7ae
0,         97,         97,        1,  3110400, 59dd5f01500634d4fa1b166208f2ac0f9d2d66cb45bddd9196f73a0551ea8319
0,         98,         98,        1,  3110400, e2537db9dc97a4268fe6fbb54c61fa5183c744ddea9e9d05a1cbe043b52d27f1
0,         99,         99,        1,  3110400, 2c1bbc8b32cbc6bc73179dca43fae13f5890d539ae6f636dac13ec47acce598f
0,        100,        100,        1,  3110400, 2c87a6750b874c12eaf887488e40f39157163f352c61fe0a6b55719094144e64
0,        101,        101,        1,  3110400, 13d117b790b03dac2e3fab5e68e591bccce27b271086781fa11f1d630177aba3
0,        102,        102,        1,  3110400, 06474259b4aa35f08de6d88afa192c5027d04ee527590bbb88662b56287317e3
0,        103,        103,        1,  3110400, 0c2f5a10236735fe8282969c74939b3957d9dec66c67cb396b75e8d3c6e4e587
0,        104,        104,        1,  3110400, fcf3e013f0de929a1fae7f03ad3add3ae42d5adf972bccabd7d65915af936abe
0,        105,        105,        1,  3110400, 7f4acf9b5f59995511ec3be0ab2bf97a9923e99ac3d5b44fc2524a1243a56f89
0,        106,        106,        1,  3110400, c477e2e2171192a50ae4e02d7618178493924d1c569173549b2f2da33ae0690a
0,        107,        107,        1,  3110400, 67ca497c42a5472e5d8f869a1331bbc4d269fe2715c2e73c8fc6baf55e686866
0,        108,        108,        1,  3110400, 5dd1efee55200673654576cb33a394225e6df4cc87e497998e932cfa0c87d41f
0,        109,        109,        1,  3110400, a7bddc1f8a1d29be34f8c05bd046ffd05856ce7bba9d4c047b6e3ce1aca8b6f2
0,        110,        110,        1,  3110400, 0a2d4376e2997b70aeef733f553364811ad61900840a67b97a22afd9fdadd309
0,        111,        111,        1,  3110400, 67fcc1fc31459ee104eabad8494784de05eb05042a98a489cae2c32930144afd
0,        112,        112,        1,  3110400, cb9dbe0b6e3586167c4c3107972d50cd3ab5e07e908234624e91ed67aab52a8d
0,        113,        113,        1,  3110400, d4ca0c6b6dbc18ef971dfcb2accc07601e7f9cff9c14486fa8eb6cd5998f87ce
0,        114,        114,        1,  3110400, 0ec8bf530deb7fd7ca4944e14014c5751b38a03a43d74de15e628d621cd1cedb
0,        115,        115,        1,  3110400, 99039de51e5fb4ec069b29d8f75b80ec2f898bf1dccdb9b8c139fe765a64b3bf
0,        116,        116,        1,  3110400, 7d4acb7cb934139c23a1071dc9689b6eeb30a1dd2554d809fbd5224d0c45a5fe
0,        117,        117,        1,  3110400, d0030c7a30f922da60cdfc6e35243bb16026b0b6f06f4c943db6403b4afd0aeb
0,        118,        118,        1,  3110400, b153a0def799625a9220ad7e90750f4da9f41579dac3f6815ba0f3262f9a8938
0,        119,        119,        1,  3110400, 1301bebd232c7f62fb0877f4d33d846f816ade32e576e6f29d41e447d9091d9c
0,        120,        120,        1,  3110400, 061ae7d0ca3de2bc33936880641a06dc9ed91b208187c4132cbc03f96702ead5
0,        121,        121,        1,  3110400, 76c66e2e5484013c9d7576e72b9bba98cc88de891ceba470a422c8cdf732e8ec
0,        122,        122,        1,  3110400, e5d444c206f6fa66d5728deae2c58c6fc7e0c6bfd13c7f8107cdaf330ca6b539
0,        123,        123,        1,  3110400, d01b5d17bfbe15a76f8eaae7c3b21f9fd1f89f627e1edca82cd453a370ae0841
0,        124,        124,        1,  3110400, 79fe076b509769835c6a82e9ccb8823349364189276a50c6a4feaa53914afd0a
0,        125,        125,        1,  3110400, 2b72777956b6c9ec29cfd947443aab17d909890b4d94a297d11b81ef0fd021bc
0,        126,        126,        1,  3110400, c388b759feb0f70ea36e63d177fac5592bba0626583864e23fea7b6a373fd395
0,        127,        127,        1,  3110400, fe8d30d22f39e830667177570eaaeb2f0f4c0a76fa3b1e8a682f7d77fe02aaa8
0,        128,        128,        1,  3110400, 1e4e10214e3db82d1f6b0399bdbca40600ec5c1e3bd9945f969502f9bbb46a79
0,        129,        129,        1,  3110400, b4de4f8442be399c47991dbfcd8f579f3e1b7b8128bfdfc89761dcb54aee6f41
0,        130,        130,        1,  3110400, e7ced0435dedff1e6289dc7cf26c8d7d19ad858b35d533be9260f39c45fea992
0,        131,        131,        1,  3110400, a736922d5904b593038c6f6a5e7e3748ee626c501eefaca52cfe2413a39cd83a
0,        132,        132,        1,  3110400, be72318527a4aa1b9bd50a52e5c082a8eeea3ba79ead7d4ecc074ef1c055bae4
0,        133,        133,        1,  3110400, ff5081b01739e6dff22359bc3e3aa9b26e5e5001465dc398b02d3d24e0a4dbf4
0,        134,        134,        1,  3110400, fb49cee741b91f388fa1404d09a2fe7fce776d5b634608f213b4f7490a574d3e
0,        135,        135,        1,  3110400, f71c66ad1d88262a3f2db0bd8aea584224f0f00199386bfda76805afc593ac62
0,        136,        136,        1,  3110400, cb40670349bf6e2c6ea2519f8d9324bbbcaa0a9e59dbea4ec9c1b3ae1fa61bb6
0,        137,        137,        1,  3110400, 49afdb778a0eaa8c92dbc2bbac41c20fec285f9545ac2827abe559c90db5b2c6
0,        138,        138,        1,  3110400, ac873be81529d0e7460a0a87c522b3bfc4ccf8986e8b36d310d6e586e7560d1c
0,        139,        139,        1,  3110400, 6aef71ca693ac364dac999ab05a800396df80d18bd5837ecd2e59bbff72c6902
0,        140,        140,        1,  3110400, b725977fcc0e8e540da257434806cc2e3ded8f9758064e1a7324a330bca20610
0,        141,        141,        1,  3110400, 405faafc57d4ba68130c12734c5a0009b76e47363a49bab02c9929c5a7aa96ab
0,        142,        142,        1,  3110400, aab260b11b81f315f709c3c98e2f881b8106a04dcd702bb0377a9355ea28de51
0,        143,        143,        1,  3110400, fd31165d1904f9ee447dfae42356844d5a7b5b3b04729f2573dfa0f8eb3a32d0
0,        144,        144,        1,  3110400, 35f62021124f8ab78f81fc10d28ce1513ed75177c8abf8ec3c1c93ade0fef45f
0,        145,        145,        1,  3110400, ad929f50fbce9ee413e5c7a168810a6762c927b58aa8d7a71f31efe6df2c94d9
0,        146,        146,        1,  3110400, 253ad4ea1c5e4782a798acae97394c0f642302fbfc90198b83ac90fed4bb79e0
0,        147,        147,        1,  3110400, c3e7fe03e49553e5deff38e4493c0edc473ef8c21eb6859a237f25eeff3f9a8b
0,        148,        148,        1,  3110400, 51a92fd05acd5f510c9050273caeec0053e50a13a856695dfc54df66b1932d1d
0,        149,        149,        1,  3110400, 6a426dccc2a4ee853d536ea3fa9aec77cd84a90194f882e4f3d121fe349ab7c6
0,        150,        150,        1,  3110400, a45f0c3f5c54a74aaa6b4ec293ee9c91a07957ff1644b1b0db46644244081df4
0,        151,        151,        1,  3110400, f7e7eeafadaef347fe3673d2982eea4e2d1a0a43e28cd299ee909a91c43f62e2
0,        152,        152,        1,  3110400, c45c99ac1b631fe7353846a815a1501c0aa7d95704d3faced521dcdb18cd33a4
0,        153,        153,        1,  3110400, 8e2140ccade85682d2746f884dca1afad975b0462c1c3fb4b01d9e2b3a7dc726
0,        154,        154,        1,  3110400, 830ec39c8c04dee17627715d6c1208cfd41ee86e780cb366768d5c54875ffb60
0,        155,        155,        1,  3110400, 782d60633729be5c64574ad1602d30f1f450eb70b5fa5af1e144473c8e14b4c8
0,        156,        156,        1,  3110400, c6a02f32d71d83af5db31f27e086064ebdbbe87ec769e71c59a421b258fc2f85
0,        157,        157,        1,  3110400, d835fdaffe5079d97ef8f6a163e0d195ae58df704457b17ef802db633ebefa4b
0,        158,        158,        1,  3110400, e06ece6678614195742e802dd73e3c25860a98f728db0cc170c766df2ecee9e7
0,        159,        159,        1,  3110400, 61879971409e244f893d224904366c3db041806ad88d0e000d6954f484b631a9
0,        160,        160,        1,  3110400, aa8b79009887f0c2f9a2aec96463c7f5b9daeb6b2e2f5bf553a0403b01291d3e
0,        161,        161,        1,  3110400, ca449bce4f3194ccb29c54af7008ffed7f857ce230ff42fa40d0b083f6f0cc9e
0,        162,        162,        1,  3110400, e908dfb04ac53c7267221368737a74f46acd3fb1d60d8e1564107fcd3ac1e73d
0,        163,        163,        1,  3110400, 116910bdd9a34d91581e9ca6af0b543d6c998094c9a99ea6792ec1405a26386c
0,        164,        164,        1,  3110400, dc16b9c7249435626c1307bce9dfeecf3f4ae2631402095f7b6830fb6df1ac1d
0,        165,        165,        1,  3110400, f5affc2748dc8be2b181b42891e3a352afe88f7d2e587ba9435834bd2717c6b3
0,        166,        166,        1,  3110400, a09459cbab346f98a0520d0eec457232c047c1a2e659ce8bc6863f5aed63d91c
0,        167,        167,        1,  3110400, 36a87c24c1f52c4e49c86d8723637e468007b54ffc34626f05d64cc9309f331d
0,        168,        168,        1,  3110400, 5a4a1784d33b72e6a325c991505652df8400ba4024f466310bd57119f69da53a
0,        169,        169,        1,  3110400, 3e88af9c52a1da76207d200c64490f1ca0845e15998ddc539601ed2fc891fece
0,        170,        170,        1,  3110400, 70a818f4829917ec08023d312a2fc14706c7bb1b83d531bee678581932de7200
0,        171,        171,        1,  3110400, d2cde0d3b0ece8aacdc163d9fbb6e7da08807bc9dc74eafefacf436972b01300
0,        172,        172,        1,  3110400, c7559c8bd57b79905162326a724488b9f1129676577bf8f06615247bde34d949
0,        173,        173,        1,  3110400, f83ed8fb855dde41c071e9ea0588e9707676fb0bbccffc53fec08e748329bbab
0,        174,        174,        1,  3110400, b0394b343ba35a6e0ceb5227b3cb6adb89f88406dbbda5823cf9bf198b117651
0,        175,        175,        1,  3110400, bdead0677ce426c85cecc0f07a6bd2edbc605eebfb9da803e0d3395b9be0c6f0
0,        176,        176,        1,  3110400, 21726ae60a70ff2db855ae426996b25468563f77635c9f933360935249152add
0,        177,        177,        1,  3110400, 89e37a472ad5c1680f09cb554c0817bdded6ac6080f83bb173fd50c5f31d1fe4
0,        178,        178,        1,  3110400, 1959d0319fafd12c6f9633f1889524f15847440a2ffae9fe859a69c46c7aee26
0,        179,        179,        1,  3110400, 20cdd0bf50c6cc765e4739d938afda2e8435fff1605fce780c24a5df0f0c2f45
0,        180,        180,        1,  3110400, a5854082f94f64af6c8eec93b3e2134873703bc33ff1b1b82620ab0bbd3b1a22
0,        181,        181,        1,  3110400, aee429e78a472e095f650a3430365d28b5aca14e7a9afed8897db2a58418015a
0,        182,        182,        1,  3110400, fe26248feb84a112d7211584b31ad828ecb0b661fa8c0010f76e0a96ea5476b5
0,        183,        183,        1,  3110400, 9dc61df06ca09991c88094213fb2b2b6e78d3248afcc73849ef326608273c80e
0,        184,        184,        1,  3110400, e91bc28993cd36da2b8e84896fc6dd22d73477a40b5b1382038487944ecd2301
0,        185,        185,        1,  3110400, fe0193d1ba2d988fb2aafb0bcdd30b88877035f58b3e2a90d73eb622788050f5
0,        186,        186,        1,  3110400, 433a58203926eaa156811d0e414dfc2301052cb7d725f74c86c818269c0e2c6b
0,        187,        187,        1,  3110400, 02b5fd51f3954ebd70a9cf56d3622dbf71f250a70b78c0f252775c3c137ea18b
0,        188,        188,        1,  3110400, 4d08d2892ba887df4e655ef96dd52dfe2ed520ed28532c16d0bcd5fbb69e1784
0,        189,        189,        1,  3110400, 54f1cb59984245e886dd7519603ba5fdf3fd5b72ad93b2bb710b757de79eb0f2
0,        190,        190,        1,  3110400, a3a4069bf43b9808c49c025b42a4cd57e10d91fdf1e0567c661c7d93a5d6cf5e
0,        191,        191,        1,  3110400, c7c53b41ad68d194653af5d57b69ae3012e2a28d98e1fca4c3eb04180941ba25
0,        192,        192,        1,  3110400, 87a5e84799a1231389af70a51667fd9f9ae00a40d693de7296a359f5e8b360ff
0,        193,        193,        1,  3110400, 18848b884c0d0d21f659c42e1f4cde37b1be90f0c4786ff0e9c1cdb433eed3c8
0,        194,        194,        1,  3110400, 2fb29e04f2bcfeffa1db379aa162a2f66667c9aca8715f5a08b2ccf5c393bfae
0,        195,        195,        1,  3110400, d4d1098e3e0c9f1bc6d6c5413186885234dc31226d08e8c03b9d8ef6d427850c
0,        196,        196,        1,  3110400, 641ebaaa3fea941d70e07b12273335d1e2ff0f7e57a5ae32f438e49ad0b32a80
0,        197,        197,        1,  3110400, 239ebcc08b85f9cace9ef14a6cf5fb4960ede9937ee4e8a40585ff417487563d
0,        198,        198,        1,  3110400, e6fe1a98f317a7865348c2a3cb4598038d64b1d6de1e9cbddde4658cc7e33fd7
0,        199,        199,        1,  3110400, 24cee63af7a9827c6488a3311c6e92a252eabf72e77816537272e8bcb513e394
0,        200,        200,        1,  3110400, eb3a6d3d760b3e01d54616b643ad3068fe6a16c5bda898994456c2e640266603
0,        201,        201,        1,  3110400, 182df94aa2233ea7acd5461738fae4793fc8bd635f88f50cfd216374997d0291
0,        202,        202,        1,  3110400, b656b03fde65d004a69e3197f318fa51c2c18927b3eb86ffb10643771ef0e5d6
0,        203,        203,        1,  3110400, 986f2933402b2965c6d434ccb32d3965f67f0751dfe57d4c8552b013925422e1
0,        204,        204,        1,  3110400, 8f5fa1632b77c3ce067404430939908bf202251baec4c6d9233f10c2183ca71b
0,        205,        205,        1,  3110400, 8cd6d283281d0cc7a3c0cdfd5fdd766612207f2b7a0692fd259e88c3d50b442c
0,        206,        206,        1,  3110400, e28cb98ab8db4fcfec77ab61ceadb34af8dc563d2250d1aa0f8328bc73505397
0,        207,        207,        1,  3110400, e6408c8eb48112a83137a7ab193911ee26b7f3ce8007e2eb8bf8b6acafcfabfa
0,        208,        208,        1,  3110400, db09e5a3a4331d74e732b51ad044fa829db935fdaeac92ad0bfae9c5ed4f91b9
0,        209,        209,        1,  3110400, 079983f6b40e1368c177a9093252e78f9c6e284d0efd57c249081fb104f0add7
0,        210,        210,        1,  3110400, 68a0fc3f4e9b9e4ad4501ef2d14872e8c2aeb7c07648875a3c715362fccb1e41
0,        211,        211,        1,  3110400, c918c96e29b5c579212db914ebcd502c7c094157cc6621f3c020183a8f92edf8
0,        212,        212,        1,  3110400, eb6827a712a8c66fd2c990d227ca8302c67a32497179cf59beafc6ec317a1d5a
0,        213,        213,        1,  3110400, 2a55f744f3fb65571a1e05ad51a10144a64fb332e1c694f661e1173b39bb829b
0,        214,        214,        1,  3110400, 58bf84b23f741f46c4926a49190eeae3235a354e2885e7ccc1f61e15315f483b
0,        215,        215,        1,  3110400, 148d9195c52c9c2ab8015827836ab6b0804aba756c4106ef3dbc2be8c547876a
0,        216,        216,        1,  3110400, e2baa284b2007bb6a0578acddbf33e31988e31ad1b51270f0443ce70aaeb6543
0,        217,        217,        1,  3110400, 88c9b3468cd623089e7256f17c160141e30f099573cb660709a2cd4b7ccbad36
0,        218,        218,        1,  3110400, 60c5112a6d419d413ae7f986e4525297e75ad887203cd2301c3442bbc3d1ccb3
0,        219,        219,        1,  3110400, 0cedf4fe754fa8ee44bbee28c80d284a8bbe06166b625d2bf32b5ebda7d2f03d
