part-00.mp4,0.000000,242.533333
part-01.mp4,242.533333,487.033333
part-02.mp4,487.033333,722.433333
part-03.mp4,722.433333,967.466667
part-04.mp4,967.466667,1202.600000
part-05.mp4,1202.600000,1441.866667
part-06.mp4,1441.866667,1687.233333
part-07.mp4,1687.233333,1923.166667
part-08.mp4,1923.166667,2166.966667
part-09.mp4,2166.966667,2178.833333
